"","BNF_CODE","TOTAL_QUANTITY","POSTCODE","YEAR_MONTH","UNIDENTIFIED","PRACTICE_NAME","BNF_CHAPTER_PLUS_CODE","ACTUAL_COST","QUANTITY","REGIONAL_OFFICE_CODE","ITEMS","ADDRESS_4","AREA_TEAM_CODE","ADDRESS_2","ADDRESS_3","BNF_CHEMICAL_SUBSTANCE","ADQUSAGE","PCO_CODE","REGIONAL_OFFICE_NAME","NIC","CHEMICAL_SUBSTANCE_BNF_DESCR","PRACTICE_CODE","PCO_NAME","AREA_TEAM_NAME","BNF_DESCRIPTION","ADDRESS_1","STP_NAME","STP_CODE","ICB_NAME","ICB_CODE"
"54","0404000W0AAABAB",60,"TW5 9ER",202104,FALSE,"JERSEY PRACTICE","04: Central Nervous System",577.4912,60,"Y56",1,"MIDDLESEX",NA,"HESTON HEALTH CENTRE","CRANFORD LANE, HESTON","0404000W0",0,"W2U3Z","LONDON",620,"Pitolisant hydrochloride","E85681","NORTH WEST LONDON CCG",NA,"Pitolisant 4.5mg tablets","THE JERSEY PRACTICE","NW LONDON HEALTH & CARE PARTNERSHIP STP","QRV",NA,NA
"55","0404000W0AAAAAA",30,"TW5 9ER",202104,FALSE,"JERSEY PRACTICE","04: Central Nervous System",288.7518,30,"Y56",1,"MIDDLESEX",NA,"HESTON HEALTH CENTRE","CRANFORD LANE, HESTON","0404000W0",0,"W2U3Z","LONDON",310,"Pitolisant hydrochloride","E85681","NORTH WEST LONDON CCG",NA,"Pitolisant 18mg tablets","THE JERSEY PRACTICE","NW LONDON HEALTH & CARE PARTNERSHIP STP","QRV",NA,NA
"56","0404000W0AAAAAA",60,"PE29 3EZ",202104,FALSE,"THE HICKS GROUP PRACTICE","04: Central Nervous System",577.4912,60,"Y61",1,"CAMBRIDGESHIRE",NA,"75 ERMINE STREET","HUNTINGDON","0404000W0",0,"06H00","EAST OF ENGLAND",620,"Pitolisant hydrochloride","D81050","CAMBRIDGESHIRE AND PETERBOROUGH CCG",NA,"Pitolisant 18mg tablets","CHARLES HICKS CENTRE","CAMBRIDGESHIRE & PETERBOROUGH STP","QUE",NA,NA
"57","0404000W0AAAAAA",60,"TS12 2FF",202104,FALSE,"BROTTON SURGERY","04: Central Nervous System",577.4912,60,"Y63",1,NA,NA,"ALFORD ROAD,BROTTON","SALTBURN BY SEA","0404000W0",0,"16C00","NORTH EAST AND YORKSHIRE",620,"Pitolisant hydrochloride","A81013","TEES VALLEY CCG",NA,"Pitolisant 18mg tablets","BROTTON SURGERY","CUMBRIA & NORTH EAST STP","QHM",NA,NA
"58","0404000W0AAAAAA",30,"CA16 6QR",202104,FALSE,"APPLEBY MEDICAL PRACTICE","04: Central Nervous System",308.7518,30,"Y63",1,"CUMBRIA",NA,"CHAPEL STREET","APPLEBY","0404000W0",0,"01H00","NORTH EAST AND YORKSHIRE",310,"Pitolisant hydrochloride","A82006","NORTH CUMBRIA CCG",NA,"Pitolisant 18mg tablets","THE RIVERSIDE BUILDING","CUMBRIA & NORTH EAST STP","QHM",NA,NA
"59","0404000W0AAAAAA",60,"HX3 8AF",202104,FALSE,"DR CHIN AND PARTNERS","04: Central Nervous System",577.4912,60,"Y63",1,"WEST YORKSHIRE",NA,"4 ROYDLANDS STREET","HIPPERHOLME, HALIFAX","0404000W0",0,"02T00","NORTH EAST AND YORKSHIRE",620,"Pitolisant hydrochloride","B84008","CALDERDALE CCG",NA,"Pitolisant 18mg tablets","KOS CLINIC","W YORKSHIRE & HARROGATE H&C P/SHIP STP","QWO",NA,NA
"60","0404000W0AAAAAA",30,"CV34 5GJ",202104,FALSE,"AVONSIDE HEALTH CENTRE","04: Central Nervous System",288.7518,30,"Y60",1,NA,NA,"PORTOBELLO WAY","WARWICK","0404000W0",0,"B2M3M","MIDLANDS",310,"Pitolisant hydrochloride","M84010","COVENTRY AND WARWICKSHIRE CCG",NA,"Pitolisant 18mg tablets","AVONSIDE HEALTH CENTRE","COVENTRY & WARWICKSHIRE STP","QWU",NA,NA
"61","0404000W0AAAAAA",60,"PO15 6QA",202104,FALSE,"GUDGEHEATH LANE SURGERY","04: Central Nervous System",577.4912,60,"Y59",1,"HAMPSHIRE",NA,"187 GUDGE HEATH LANE","FAREHAM","0404000W0",0,"D9Y0V","SOUTH EAST",620,"Pitolisant hydrochloride","J82033","HAMPSHIRE,SOUTHAMPTON &ISLE OF WIGHT CCG",NA,"Pitolisant 18mg tablets","THE SURGERY","HAMPSHIRE & THE ISLE OF WIGHT STP","QRL",NA,NA
"62","0404000W0AAAAAA",60,"RH16 3TG",202104,FALSE,"NORTHLANDS WOOD SURGERY","04: Central Nervous System",577.4912,60,"Y59",1,"WEST SUSSEX",NA,"7 WALNUT PARK","HAYWARDS HEATH","0404000W0",0,"70F00","SOUTH EAST",620,"Pitolisant hydrochloride","H82100","WEST SUSSEX CCG",NA,"Pitolisant 18mg tablets","NORTHLANDS WOOD SURGERY","SUSSEX & EAST SURREY STP","QNX",NA,NA
"63","0404000W0BBAAAA",60,"LE8 4NS",202104,FALSE,"NORTHFIELD MEDICAL CENTRE","04: Central Nervous System",577.5036,30,"Y60",2,"LEICESTERSHIRE",NA,"12 VILLERS COURT, BLABY","LEICESTER","0404000W0",0,"03W00","MIDLANDS",620,"Pitolisant hydrochloride","C82068","EAST LEICESTERSHIRE AND RUTLAND CCG",NA,"Wakix 18mg tablets","NORTHFIELD MEDICAL CENTRE","LEICESTER, LEICESTERSHIRE & RUTLAND STP","QK1",NA,NA
"64","0404000W0AAAAAA",60,"CB22 3HU",202204,FALSE,"GRANTA MEDICAL PRACTICES","04: Central Nervous System",580.14368,60,"Y61",1,NA,NA,"LONDON ROAD, SAWSTON","CAMBRIDGE","0404000W0",0,"06H00","EAST OF ENGLAND",620,"Pitolisant hydrochloride","D81043","CAMBRIDGESHIRE AND PETERBOROUGH CCG",NA,"Pitolisant 18mg tablets","SAWSTON MEDICAL CENTRE","CAMBRIDGESHIRE & PETERBOROUGH STP","QUE",NA,NA
"65","0404000W0AAABAB",120,"CV3 6GQ",202204,FALSE,"PHOENIX FAMILY CARE","04: Central Nervous System",1160.27496,120,"Y60",1,NA,NA,NA,"COVENTRY","0404000W0",0,"B2M3M","MIDLANDS",1240,"Pitolisant hydrochloride","M86007","COVENTRY AND WARWICKSHIRE CCG",NA,"Pitolisant 4.5mg tablets","103 LEAMINGTON ROAD","COVENTRY & WARWICKSHIRE STP","QWU",NA,NA
"66","0404000W0AAAAAA",60,"HU17 5NL",202204,FALSE,"LEVEN & BEEFORD MEDICAL PRACTICE","04: Central Nervous System",580.14368,60,"Y63",1,"BEVERLEY",NA,"29 HIGH STILE","LEVEN","0404000W0",0,"02Y00","NORTH EAST AND YORKSHIRE",620,"Pitolisant hydrochloride","B81034","EAST RIDING OF YORKSHIRE CCG",NA,"Pitolisant 18mg tablets","LEVEN & BEEFORD MED/PRAC","HUMBER, COAST & VALE STP","QOQ",NA,NA
"67","0404000W0AAAAAA",56,"TS23 2LS",202204,FALSE,"KINGSWAY MEDICAL CENTRE","04: Central Nervous System",541.57138,56,"Y63",1,"CLEVELAND",NA,"KINGSWAY","BILLINGHAM","0404000W0",0,"16C00","NORTH EAST AND YORKSHIRE",578.67,"Pitolisant hydrochloride","A81057","TEES VALLEY CCG",NA,"Pitolisant 18mg tablets","KINGSWAY MEDICAL CENTRE","CUMBRIA & NORTH EAST STP","QHM",NA,NA
"68","0404000W0AAAAAA",60,"LE2 6UL",202204,FALSE,"SAFFRON GROUP PRACTICE","04: Central Nervous System",580.14368,60,"Y60",1,"LEICESTERSHIRE",NA,"509 SAFFRON LANE","LEICESTER","0404000W0",0,"04C00","MIDLANDS",620,"Pitolisant hydrochloride","C82046","LEICESTER CITY CCG",NA,"Pitolisant 18mg tablets","SAFFRON GROUP PRACTICE","LEICESTER, LEICESTERSHIRE & RUTLAND STP","QK1",NA,NA
"69","0404000W0AAAAAA",60,"HX3 8AF",202204,FALSE,"DR CHIN AND PARTNERS","04: Central Nervous System",580.14368,60,"Y63",1,"WEST YORKSHIRE",NA,"4 ROYDLANDS STREET","HIPPERHOLME, HALIFAX","0404000W0",0,"02T00","NORTH EAST AND YORKSHIRE",620,"Pitolisant hydrochloride","B84008","CALDERDALE CCG",NA,"Pitolisant 18mg tablets","KOS CLINIC","W YORKSHIRE & HARROGATE H&C P/SHIP STP","QWO",NA,NA
"70","0404000W0AAAAAA",30,"DN31 1QZ",202204,FALSE,"PELHAM MEDICAL GROUP","04: Central Nervous System",290.07804,30,"Y63",1,"GRIMSBY",NA,"CHURCH VIEW HEALTH CENTRE","CARTERGATE","0404000W0",0,"03H00","NORTH EAST AND YORKSHIRE",310,"Pitolisant hydrochloride","B81016","NORTH EAST LINCOLNSHIRE CCG",NA,"Pitolisant 18mg tablets","PELHAM MEDICAL GROUP","HUMBER, COAST & VALE STP","QOQ",NA,NA
"71","0404000W0AAAAAA",84,"LE1 4SX",202204,FALSE,"INCLUSION HEALTHCARE","04: Central Nervous System",812.87691,14,"Y60",6,NA,NA,"45 EAST BOND STREET","LEICESTER","0404000W0",0,"04C00","MIDLANDS",868.02,"Pitolisant hydrochloride","C82670","LEICESTER CITY CCG",NA,"Pitolisant 18mg tablets","CHARLES BERRY HOUSE","LEICESTER, LEICESTERSHIRE & RUTLAND STP","QK1",NA,NA
"72","0404000W0AAAAAA",60,"DN33 3JF",202204,FALSE,"SCARTHO MEDICAL CENTRE","04: Central Nervous System",666.64368,60,"Y63",1,NA,NA,"SPRINGFIELD RD, SCARTHO","GRIMSBY","0404000W0",0,"03H00","NORTH EAST AND YORKSHIRE",620,"Pitolisant hydrochloride","B81030","NORTH EAST LINCOLNSHIRE CCG",NA,"Pitolisant 18mg tablets","SCARTHO MEDICAL PRACTICE","HUMBER, COAST & VALE STP","QOQ",NA,NA
"73","0404000W0AAAAAA",14,"BD18 3EG",202204,FALSE,"SHIPLEY MEDICAL PRACTICE-AFFINITY CARE","04: Central Nervous System",135.47948,14,"Y63",1,NA,NA,"ALEXANDRA ROAD, SHIPLEY","BRADFORD","0404000W0",0,"36J00","NORTH EAST AND YORKSHIRE",144.67,"Pitolisant hydrochloride","B83063","BRADFORD DISTRICT AND CRAVEN CCG",NA,"Pitolisant 18mg tablets","SHIPLEY MEDICAL PRACTICE","W YORKSHIRE & HARROGATE H&C P/SHIP STP","QWO",NA,NA
"74","0404000W0AAAAAA",56,"HG2 7SA",202204,FALSE,"KINGSWOOD SURGERY","04: Central Nervous System",541.57138,56,"Y63",1,"NORTH YORKSHIRE",NA,NA,"HARROGATE","0404000W0",0,"42D00","NORTH EAST AND YORKSHIRE",578.67,"Pitolisant hydrochloride","B82014","NORTH YORKSHIRE CCG",NA,"Pitolisant 18mg tablets","14 WETHERBY ROAD","HUMBER, COAST & VALE STP","QOQ",NA,NA
"75","0404000W0AAAAAA",60,"LE9 7PB",202204,FALSE,"HEATH LANE SURGERY","04: Central Nervous System",580.14368,60,"Y60",1,"LEICESTERSHIRE",NA,"HEATH LANE","EARL SHILTON","0404000W0",0,"04V00","MIDLANDS",620,"Pitolisant hydrochloride","C82121","WEST LEICESTERSHIRE CCG",NA,"Pitolisant 18mg tablets","HEATH LANE SURGERY","LEICESTER, LEICESTERSHIRE & RUTLAND STP","QK1",NA,NA
"76","0404000W0AAAAAA",60,"LE67 3FA",202204,FALSE,"THE SURGERY","04: Central Nervous System",580.14368,60,"Y60",1,"LEICESTER",NA,"WHITWICK ROAD","COALVILLE","0404000W0",0,"04V00","MIDLANDS",620,"Pitolisant hydrochloride","C82045","WEST LEICESTERSHIRE CCG",NA,"Pitolisant 18mg tablets","THE SURGERY","LEICESTER, LEICESTERSHIRE & RUTLAND STP","QK1",NA,NA
"77","0404000W0AAABAB",240,"LE7 7AZ",202204,FALSE,"DR NW OSBORNE'S PRACTICE","04: Central Nervous System",2320.54992,120,"Y60",2,"LEICESTERSHIRE",NA,"21A THE NOOK","ANSTEY","0404000W0",0,"04V00","MIDLANDS",2480,"Pitolisant hydrochloride","C82032","WEST LEICESTERSHIRE CCG",NA,"Pitolisant 4.5mg tablets","THE SURGERY","LEICESTER, LEICESTERSHIRE & RUTLAND STP","QK1",NA,NA
"78","0404000W0BBAAAA",28,"LE3 0QR",202204,FALSE,"WESTCOTES GP SURGERY (ONE)","04: Central Nervous System",270.83721,28,"Y60",1,NA,NA,"2 WESTCOTES DRIVE","LEICESTER","0404000W0",0,"04C00","MIDLANDS",289.33,"Pitolisant hydrochloride","C82059","LEICESTER CITY CCG",NA,"Wakix 18mg tablets","WESTCOTES GP SURGERY (1)","LEICESTER, LEICESTERSHIRE & RUTLAND STP","QK1",NA,NA
"79","0404000W0AAAAAA",60,"TS12 2FF",202204,FALSE,"BROTTON SURGERY","04: Central Nervous System",580.14368,60,"Y63",1,NA,NA,"ALFORD ROAD,BROTTON","SALTBURN BY SEA","0404000W0",0,"16C00","NORTH EAST AND YORKSHIRE",620,"Pitolisant hydrochloride","A81013","TEES VALLEY CCG",NA,"Pitolisant 18mg tablets","BROTTON SURGERY","CUMBRIA & NORTH EAST STP","QHM",NA,NA
"80","0404000W0BBAAAA",30,"LE8 4NS",202204,FALSE,"NORTHFIELD MEDICAL CENTRE","04: Central Nervous System",290.07804,30,"Y60",1,"LEICESTERSHIRE",NA,"12 VILLERS COURT, BLABY","LEICESTER","0404000W0",0,"03W00","MIDLANDS",310,"Pitolisant hydrochloride","C82068","EAST LEICESTERSHIRE AND RUTLAND CCG",NA,"Wakix 18mg tablets","NORTHFIELD MEDICAL CENTRE","LEICESTER, LEICESTERSHIRE & RUTLAND STP","QK1",NA,NA
"81","0404000W0AAAAAA",28,"M23 9AB",202204,FALSE,"THE PARK MEDICAL CENTRE","04: Central Nervous System",270.83721,28,"Y62",1,"WYTHENSHAW, MANCHESTER",NA,"434 ALTRINCHAM ROAD","BAGULEY","0404000W0",0,"14L00","NORTH WEST",289.33,"Pitolisant hydrochloride","P84045","MANCHESTER CCG",NA,"Pitolisant 18mg tablets","PARK MEDICAL CENTRE","GREATER MANCHESTER HSC PARTNERSHIP STP","QOP",NA,NA
"82","0404000W0AAAAAA",60,"CV6 1HS",202204,FALSE,"MOSELEY AVENUE SURGERY","04: Central Nervous System",580.14368,60,"Y60",1,"WEST MIDLANDS",NA,"COUNDON","COVENTRY","0404000W0",0,"B2M3M","MIDLANDS",620,"Pitolisant hydrochloride","M86018","COVENTRY AND WARWICKSHIRE CCG",NA,"Pitolisant 18mg tablets","109 MOSELEY AVENUE","COVENTRY & WARWICKSHIRE STP","QWU",NA,NA
"83","0404000W0AAAAAA",30,"LE9 7PB",202204,FALSE,"HEATH LANE SURGERY","04: Central Nervous System",290.07804,30,"Y60",1,"LEICESTERSHIRE",NA,"HEATH LANE","EARL SHILTON","0404000W0",0,"04V00","MIDLANDS",310,"Pitolisant hydrochloride","C82121","WEST LEICESTERSHIRE CCG",NA,"Pitolisant 18mg tablets","HEATH LANE SURGERY","LEICESTER, LEICESTERSHIRE & RUTLAND STP","QK1",NA,NA
"84","0404000W0AAAAAA",30,"LE15 7PP",201908,FALSE,"MARKET OVERTON & SOMERBY SURGERIES","04: Central Nervous System",287.81476,30,"Y55",1,"RUTLAND","Q59","THISTLETON ROAD","MARKET OVERTON","0404000W0",0,"03W00","MIDLANDS AND EAST OF ENGLAND",310,"Pitolisant hydrochloride","C82649","EAST LEICESTERSHIRE AND RUTLAND CCG","LEICESTERSHIRE & LINCOLNSHIRE AREA","Pitolisant 18mg tablets","MKT OVERTON&SOMERBY SRYS",NA,NA,NA,NA
"85","0404000W0AAABAB",14,"CV34 5GJ",201908,FALSE,"AVONSIDE HEALTH CENTRE","04: Central Nervous System",134.42905,14,"Y55",1,NA,"Q53","PORTOBELLO WAY","WARWICK","0404000W0",0,"05R00","MIDLANDS AND EAST OF ENGLAND",144.67,"Pitolisant hydrochloride","M84010","SOUTH WARWICKSHIRE CCG","ARDEN,HEREFORDS & WORCESTER AREA","Pitolisant 4.5mg tablets","AVONSIDE HEALTH CENTRE",NA,NA,NA,NA
"86","0404000W0BBAAAA",14,"LE3 0QR",201908,FALSE,"WESTCOTES GP SURGERY (ONE)","04: Central Nervous System",134.42905,14,"Y55",1,NA,"Q59","2 WESTCOTES DRIVE","LEICESTER","0404000W0",0,"04C00","MIDLANDS AND EAST OF ENGLAND",144.67,"Pitolisant hydrochloride","C82059","LEICESTER CITY CCG","LEICESTERSHIRE & LINCOLNSHIRE AREA","Wakix 18mg tablets","WESTCOTES GP SURGERY (1)",NA,NA,NA,NA
"87","0404000W0AAAAAA",30,"PE29 3EZ",201908,FALSE,"THE HICKS GROUP PRACTICE","04: Central Nervous System",287.82716,30,"Y55",1,"CAMBRIDGESHIRE","Q56","75 ERMINE STREET","HUNTINGDON","0404000W0",0,"06H00","MIDLANDS AND EAST OF ENGLAND",310,"Pitolisant hydrochloride","D81050","CAMBRIDGESHIRE AND PETERBOROUGH CCG","EAST ANGLIA AREA","Pitolisant 18mg tablets","CHARLES HICKS CENTRE",NA,NA,NA,NA
"88","0404000W0AAAAAA",60,"HX3 8AF",201908,FALSE,"DR CHIN AND PARTNERS","04: Central Nervous System",575.64193,60,"Y54",1,"WEST YORKSHIRE","Q52","4 ROYDLANDS STREET","HIPPERHOLME, HALIFAX","0404000W0",0,"02T00","NORTH OF ENGLAND",620,"Pitolisant hydrochloride","B84008","CALDERDALE CCG","WEST YORKSHIRE AREA","Pitolisant 18mg tablets","KOS CLINIC",NA,NA,NA,NA
"89","0404000W0AAAAAA",112,"TS24 0NZ",201908,FALSE,"THE HEADLAND MEDICAL CENTRE","04: Central Nervous System",1074.73944,56,"Y54",2,NA,"Q45","2 GROVE STREET","HARTLEPOOL","0404000W0",0,"00K00","NORTH OF ENGLAND",1157.34,"Pitolisant hydrochloride","A81063","HARTLEPOOL AND STOCKTON-ON-TEES CCG","DURHAM, DARLINGTON AND TEES AREA","Pitolisant 18mg tablets","THE HEADLAND MEDICAL CTR",NA,NA,NA,NA
"90","0404000W0AAAAAA",30,"DN31 1QZ",201908,FALSE,"PELHAM MEDICAL GROUP","04: Central Nervous System",287.82716,30,"Y54",1,"GRIMSBY","Q50","CHURCH VIEW HEALTH CENTRE","CARTERGATE","0404000W0",0,"03H00","NORTH OF ENGLAND",310,"Pitolisant hydrochloride","B81016","NORTH EAST LINCOLNSHIRE CCG","NORTH YORKSHIRE AND HUMBER AREA","Pitolisant 18mg tablets","PELHAM MEDICAL GROUP",NA,NA,NA,NA
"91","0404000W0AAAAAA",60,"BD22 8DH",201908,FALSE,"HAWORTH MEDICAL PRACTICE","04: Central Nervous System",575.64193,60,"Y54",1,NA,"Q52","HEATHCLIFFE MEWS, HAWORTH","KEIGHLEY","0404000W0",0,"02N00","NORTH OF ENGLAND",620,"Pitolisant hydrochloride","B83027","AIREDALE, WHARFEDALE AND CRAVEN CCG","WEST YORKSHIRE AREA","Pitolisant 18mg tablets","HAWORTH MEDICAL PRACTICE",NA,NA,NA,NA
"92","0404000W0AAAAAA",30,"W12 8PP",201908,FALSE,"THE BUSH DOCTORS","04: Central Nervous System",287.82716,30,"Y56",1,"LONDON","Q62","16-17 WEST 12 SHOPP CTR","SHEPHERDS BUSH","0404000W0",0,"08C00","LONDON",310,"Pitolisant hydrochloride","E85055","HAMMERSMITH AND FULHAM CCG","NORTH WEST LONDON AREA","Pitolisant 18mg tablets","THE BUSH DOCTORS",NA,NA,NA,NA
"93","0404000W0AAAAAA",120,"LE2 6UL",201908,FALSE,"SAFFRON GROUP PRACTICE","04: Central Nervous System",1151.28386,60,"Y55",2,"LEICESTERSHIRE","Q59","509 SAFFRON LANE","LEICESTER","0404000W0",0,"04C00","MIDLANDS AND EAST OF ENGLAND",1240,"Pitolisant hydrochloride","C82046","LEICESTER CITY CCG","LEICESTERSHIRE & LINCOLNSHIRE AREA","Pitolisant 18mg tablets","SAFFRON GROUP PRACTICE",NA,NA,NA,NA
"94","0404000W0AAAAAA",30,"CV34 5GJ",201908,FALSE,"AVONSIDE HEALTH CENTRE","04: Central Nervous System",287.82716,30,"Y55",1,NA,"Q53","PORTOBELLO WAY","WARWICK","0404000W0",0,"05R00","MIDLANDS AND EAST OF ENGLAND",310,"Pitolisant hydrochloride","M84010","SOUTH WARWICKSHIRE CCG","ARDEN,HEREFORDS & WORCESTER AREA","Pitolisant 18mg tablets","AVONSIDE HEALTH CENTRE",NA,NA,NA,NA
"95","0404000W0AAAAAA",30,"DL9 3JD",201908,FALSE,"HAREWOOD MEDICAL PRACTICE","04: Central Nervous System",287.82716,30,"Y54",1,"NORTH YORKSHIRE","Q50","42 RICHMOND ROAD","CATTERICK GARRISON","0404000W0",0,"03D00","NORTH OF ENGLAND",310,"Pitolisant hydrochloride","B82104","HAMBLETON, RICHMONDSHIRE AND WHITBY CCG","NORTH YORKSHIRE AND HUMBER AREA","Pitolisant 18mg tablets","THE HAREWOOD MED PRACTICE",NA,NA,NA,NA
"96","0404000W0AAAAAA",60,"TS9 6BL",201908,FALSE,"GREAT AYTON SURGERY","04: Central Nervous System",575.64193,60,"Y54",1,"NORTH YORKSHIRE","Q50","ROSEHILL","GREAT AYTON","0404000W0",0,"03D00","NORTH OF ENGLAND",620,"Pitolisant hydrochloride","B82022","HAMBLETON, RICHMONDSHIRE AND WHITBY CCG","NORTH YORKSHIRE AND HUMBER AREA","Pitolisant 18mg tablets","GREAT AYTON HEALTH CTR",NA,NA,NA,NA
"97","0404000W0AAAAAA",60,"CA16 6QR",201908,FALSE,"APPLEBY MEDICAL PRACTICE","04: Central Nervous System",615.65433,30,"Y54",2,"CUMBRIA","Q49","CHAPEL STREET","APPLEBY","0404000W0",0,"01H00","NORTH OF ENGLAND",620,"Pitolisant hydrochloride","A82006","NORTH CUMBRIA CCG","CUMBRIA,NORTHUMB,TYNE & WEAR AREA","Pitolisant 18mg tablets","THE RIVERSIDE BUILDING",NA,NA,NA,NA
"98","0404000W0AAAAAA",60,"NE35 9AN",201908,FALSE,"DR THORNILEY-WALKER & PARTNERS","04: Central Nervous System",575.64193,60,"Y54",1,"TYNE & WEAR","Q49","GIBSON COURT","BOLDON COLLIERY","0404000W0",0,"00N00","NORTH OF ENGLAND",620,"Pitolisant hydrochloride","A88009","SOUTH TYNESIDE CCG","CUMBRIA,NORTHUMB,TYNE & WEAR AREA","Pitolisant 18mg tablets","THE MEDICAL CENTRE",NA,NA,NA,NA
"99","0404000W0AAAAAA",56,"HG2 7SA",201908,FALSE,"KINGSWOOD SURGERY","04: Central Nervous System",537.36972,56,"Y54",1,"NORTH YORKSHIRE","Q50",NA,"HARROGATE","0404000W0",0,"03E00","NORTH OF ENGLAND",578.67,"Pitolisant hydrochloride","B82014","HARROGATE AND RURAL DISTRICT CCG","NORTH YORKSHIRE AND HUMBER AREA","Pitolisant 18mg tablets","14 WETHERBY ROAD",NA,NA,NA,NA
"100","0404000W0AAAAAA",60,"LE3 1HN",202008,FALSE,"HOCKLEY FARM MED PRACT (A NANA)","04: Central Nervous System",576.48492,60,"Y60",1,NA,NA,"39 HOCKLEY FARM ROAD","BRAUNSTONE, LEICESTER","0404000W0",0,"04C00","MIDLANDS",620,"Pitolisant hydrochloride","C82053","LEICESTER CITY CCG",NA,"Pitolisant 18mg tablets","HOCKLEY FARM MEDICAL PRAC","LEICESTER, LEICESTERSHIRE & RUTLAND STP","QK1",NA,NA
"101","0404000W0AAAAAA",60,"BD16 4RP",202008,FALSE,"BINGLEY MEDICAL PRACTICE","04: Central Nervous System",576.48492,60,"Y63",1,"WEST YORKSHIRE",NA,"2 KINGSWAY","BINGLEY","0404000W0",0,"36J00","NORTH EAST AND YORKSHIRE",620,"Pitolisant hydrochloride","B83014","BRADFORD DISTRICT AND CRAVEN CCG",NA,"Pitolisant 18mg tablets","CANALSIDE HEALTHCARE CTR","W YORKSHIRE & HARROGATE H&C P/SHIP STP","QWO",NA,NA
"102","0404000W0BBAAAA",28,"LE3 0QR",202008,FALSE,"WESTCOTES GP SURGERY (ONE)","04: Central Nervous System",269.12981,28,"Y60",1,NA,NA,"2 WESTCOTES DRIVE","LEICESTER","0404000W0",0,"04C00","MIDLANDS",289.33,"Pitolisant hydrochloride","C82059","LEICESTER CITY CCG",NA,"Wakix 18mg tablets","WESTCOTES GP SURGERY (1)","LEICESTER, LEICESTERSHIRE & RUTLAND STP","QK1",NA,NA
"103","0404000W0AAAAAA",30,"CV34 5GJ",202008,FALSE,"AVONSIDE HEALTH CENTRE","04: Central Nervous System",288.24866,30,"Y60",1,NA,NA,"PORTOBELLO WAY","WARWICK","0404000W0",0,"05R00","MIDLANDS",310,"Pitolisant hydrochloride","M84010","SOUTH WARWICKSHIRE CCG",NA,"Pitolisant 18mg tablets","AVONSIDE HEALTH CENTRE","COVENTRY & WARWICKSHIRE STP","QWU",NA,NA
"104","0404000W0AAAAAA",60,"PE1 3HP",202008,FALSE,"THISTLEMOOR MEDICAL CENTRE","04: Central Nervous System",576.48492,60,"Y61",1,"CAMBRIDGESHIRE",NA,"6-10 THISTLEMOOR ROAD","PETERBOROUGH","0404000W0",0,"06H00","EAST OF ENGLAND",620,"Pitolisant hydrochloride","D81625","CAMBRIDGESHIRE AND PETERBOROUGH CCG",NA,"Pitolisant 18mg tablets","THISTLEMOOR MED CENTRE","CAMBRIDGESHIRE & PETERBOROUGH STP","QUE",NA,NA
"105","0404000W0AAAAAA",60,"CB22 3HU",202008,FALSE,"GRANTA MEDICAL PRACTICES","04: Central Nervous System",576.48492,60,"Y61",1,NA,NA,"LONDON ROAD, SAWSTON","CAMBRIDGE","0404000W0",0,"06H00","EAST OF ENGLAND",620,"Pitolisant hydrochloride","D81043","CAMBRIDGESHIRE AND PETERBOROUGH CCG",NA,"Pitolisant 18mg tablets","SAWSTON MEDICAL CENTRE","CAMBRIDGESHIRE & PETERBOROUGH STP","QUE",NA,NA
"106","0404000W0AAAAAA",60,"DN33 3JF",202008,FALSE,"SCARTHO MEDICAL CENTRE","04: Central Nervous System",662.98492,60,"Y63",1,NA,NA,"SPRINGFIELD RD, SCARTHO","GRIMSBY","0404000W0",0,"03H00","NORTH EAST AND YORKSHIRE",620,"Pitolisant hydrochloride","B81030","NORTH EAST LINCOLNSHIRE CCG",NA,"Pitolisant 18mg tablets","SCARTHO MEDICAL PRACTICE","HUMBER, COAST & VALE STP","QOQ",NA,NA
"107","0404000W0BBAAAA",30,"LE8 4NS",202008,FALSE,"NORTHFIELD MEDICAL CENTRE","04: Central Nervous System",288.24866,30,"Y60",1,"LEICESTERSHIRE",NA,"12 VILLERS COURT, BLABY","LEICESTER","0404000W0",0,"03W00","MIDLANDS",310,"Pitolisant hydrochloride","C82068","EAST LEICESTERSHIRE AND RUTLAND CCG",NA,"Wakix 18mg tablets","NORTHFIELD MEDICAL CENTRE","LEICESTER, LEICESTERSHIRE & RUTLAND STP","QK1",NA,NA
"108","0404000W0AAAAAA",60,"LE13 1NX",202008,FALSE,"LATHAM HOUSE MEDICAL PRACTICE","04: Central Nervous System",576.48492,60,"Y60",1,"LEICESTERSHIRE",NA,"SAGE CROSS STREET","MELTON MOWBRAY","0404000W0",0,"03W00","MIDLANDS",620,"Pitolisant hydrochloride","C82038","EAST LEICESTERSHIRE AND RUTLAND CCG",NA,"Pitolisant 18mg tablets","LATHAM HOUSE MEDICAL PRAC","LEICESTER, LEICESTERSHIRE & RUTLAND STP","QK1",NA,NA
