date,id,name,y_items,y_actual_cost,x_items,x_actual_cost
01/01/2019,QGH,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,0,0,0,0
01/01/2019,QHL,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,0,0,0,0
01/01/2019,QJG,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,0,0,0,0
01/01/2019,QJK,NHS DEVON INTEGRATED CARE BOARD,0,0,0,0
01/01/2019,QJM,NHS LINCOLNSHIRE INTEGRATED CARE BOARD,0,0,0,0
01/01/2019,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",0,0,0,0
01/01/2019,QKK,NHS SOUTH EAST LONDON INTEGRATED CARE BOARD,0,0,0,0
01/01/2019,QKS,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,0,0,0,0
01/01/2019,QM7,NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD,0,0,0,0
01/01/2019,QMF,NHS NORTH EAST LONDON INTEGRATED CARE BOARD,0,0,0,0
01/01/2019,QMJ,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,0,0,0,0
01/01/2019,QMM,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,0,0,0,0
01/01/2019,QNC,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,0,0,0,0
01/01/2019,QNQ,NHS FRIMLEY INTEGRATED CARE BOARD,0,0,0,0
01/01/2019,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",0,0,0,0
01/01/2019,QOP,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,0,0,0,0
01/01/2019,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",0,0,0,0
01/01/2019,QPM,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,0,0,0,0
01/01/2019,QR1,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,0,0,0,0
01/01/2019,QRL,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,0,0,0,0
01/01/2019,QRV,NHS NORTH WEST LONDON INTEGRATED CARE BOARD,0,0,0,0
01/01/2019,QSL,NHS SOMERSET INTEGRATED CARE BOARD,0,0,0,0
01/01/2019,QT1,NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD,0,0,0,0
01/01/2019,QT6,NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD,0,0,0,0
01/01/2019,QU9,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST INTEGRATED CARE BOARD",0,0,0,0
01/01/2019,QUA,NHS BLACK COUNTRY INTEGRATED CARE BOARD,0,0,0,0
01/01/2019,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",0,0,0,0
01/01/2019,QVV,NHS DORSET INTEGRATED CARE BOARD,0,0,0,0
01/01/2019,QWE,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,0,0,0,0
01/01/2019,QWU,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,0,0,0,0
01/01/2019,QXU,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,0,0,0,0
01/01/2019,QYG,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,0,0,0,0
01/01/2019,QH8,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,1,575.46,0,0
01/01/2019,QHG,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",1,575.46,0,0
01/01/2019,QJ2,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,1,287.74,0,0
01/01/2019,QNX,NHS SUSSEX INTEGRATED CARE BOARD,1,307.74,0,0
01/01/2019,QUE,NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD,1,575.46,0,0
01/01/2019,QOQ,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,2,824.94,0,0
01/01/2019,QWO,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,2,1150.92,0,0
01/01/2019,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,4,1266.35,0,0
01/02/2019,QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,0,0,0,0
01/02/2019,QF7,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,0,0,0,0
01/02/2019,QGH,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,0,0,0,0
01/02/2019,QHL,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,0,0,0,0
01/02/2019,QJ2,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,0,0,0,0
01/02/2019,QJG,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,0,0,0,0
01/02/2019,QJK,NHS DEVON INTEGRATED CARE BOARD,0,0,0,0
01/02/2019,QJM,NHS LINCOLNSHIRE INTEGRATED CARE BOARD,0,0,0,0
01/02/2019,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",0,0,0,0
01/02/2019,QKK,NHS SOUTH EAST LONDON INTEGRATED CARE BOARD,0,0,0,0
01/02/2019,QKS,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,0,0,0,0
01/02/2019,QM7,NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD,0,0,0,0
01/02/2019,QMF,NHS NORTH EAST LONDON INTEGRATED CARE BOARD,0,0,0,0
01/02/2019,QMJ,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,0,0,0,0
01/02/2019,QMM,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,0,0,0,0
01/02/2019,QNC,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,0,0,0,0
01/02/2019,QNQ,NHS FRIMLEY INTEGRATED CARE BOARD,0,0,0,0
01/02/2019,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",0,0,0,0
01/02/2019,QOP,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,0,0,0,0
01/02/2019,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",0,0,0,0
01/02/2019,QPM,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,0,0,0,0
01/02/2019,QR1,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,0,0,0,0
01/02/2019,QRL,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,0,0,0,0
01/02/2019,QRV,NHS NORTH WEST LONDON INTEGRATED CARE BOARD,0,0,0,0
01/02/2019,QSL,NHS SOMERSET INTEGRATED CARE BOARD,0,0,0,0
01/02/2019,QT1,NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD,0,0,0,0
01/02/2019,QT6,NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD,0,0,0,0
01/02/2019,QU9,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST INTEGRATED CARE BOARD",0,0,0,0
01/02/2019,QUA,NHS BLACK COUNTRY INTEGRATED CARE BOARD,0,0,0,0
01/02/2019,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",0,0,0,0
01/02/2019,QVV,NHS DORSET INTEGRATED CARE BOARD,0,0,0,0
01/02/2019,QWE,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,0,0,0,0
01/02/2019,QWU,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,0,0,0,0
01/02/2019,QXU,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,0,0,0,0
01/02/2019,QYG,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,0,0,0,0
01/02/2019,QH8,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,1,575.76,0,0
01/02/2019,QHG,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",1,575.76,0,0
01/02/2019,QNX,NHS SUSSEX INTEGRATED CARE BOARD,1,287.88,0,0
01/02/2019,QUE,NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD,1,575.76,0,0
01/02/2019,QWO,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,1,575.76,0,0
01/02/2019,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,3,1151.52,0,0
01/02/2019,QOQ,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,3,1362.83,0,0
01/03/2019,QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,0,0,0,0
01/03/2019,QF7,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,0,0,0,0
01/03/2019,QGH,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,0,0,0,0
01/03/2019,QH8,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,0,0,0,0
01/03/2019,QHL,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,0,0,0,0
01/03/2019,QJG,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,0,0,0,0
01/03/2019,QJK,NHS DEVON INTEGRATED CARE BOARD,0,0,0,0
01/03/2019,QJM,NHS LINCOLNSHIRE INTEGRATED CARE BOARD,0,0,0,0
01/03/2019,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",0,0,0,0
01/03/2019,QKK,NHS SOUTH EAST LONDON INTEGRATED CARE BOARD,0,0,0,0
01/03/2019,QKS,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,0,0,0,0
01/03/2019,QM7,NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD,0,0,0,0
01/03/2019,QMF,NHS NORTH EAST LONDON INTEGRATED CARE BOARD,0,0,0,0
01/03/2019,QMJ,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,0,0,0,0
01/03/2019,QMM,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,0,0,0,0
01/03/2019,QNC,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,0,0,0,0
01/03/2019,QNQ,NHS FRIMLEY INTEGRATED CARE BOARD,0,0,0,0
01/03/2019,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",0,0,0,0
01/03/2019,QOP,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,0,0,0,0
01/03/2019,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",0,0,0,0
01/03/2019,QPM,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,0,0,0,0
01/03/2019,QR1,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,0,0,0,0
01/03/2019,QRL,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,0,0,0,0
01/03/2019,QRV,NHS NORTH WEST LONDON INTEGRATED CARE BOARD,0,0,0,0
01/03/2019,QSL,NHS SOMERSET INTEGRATED CARE BOARD,0,0,0,0
01/03/2019,QT1,NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD,0,0,0,0
01/03/2019,QT6,NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD,0,0,0,0
01/03/2019,QU9,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST INTEGRATED CARE BOARD",0,0,0,0
01/03/2019,QUA,NHS BLACK COUNTRY INTEGRATED CARE BOARD,0,0,0,0
01/03/2019,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",0,0,0,0
01/03/2019,QVV,NHS DORSET INTEGRATED CARE BOARD,0,0,0,0
01/03/2019,QWE,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,0,0,0,0
01/03/2019,QWU,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,0,0,0,0
01/03/2019,QXU,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,0,0,0,0
01/03/2019,QYG,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,0,0,0,0
01/03/2019,QHG,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",1,576.03,0,0
01/03/2019,QJ2,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,1,308.02,0,0
01/03/2019,QNX,NHS SUSSEX INTEGRATED CARE BOARD,1,308.02,0,0
01/03/2019,QUE,NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD,1,576.03,0,0
01/03/2019,QOQ,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,2,884.05,0,0
01/03/2019,QWO,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,2,1152.06,0,0
01/03/2019,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,3,2036.09,0,0
01/04/2019,QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,0,0,0,0
01/04/2019,QF7,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,0,0,0,0
01/04/2019,QGH,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,0,0,0,0
01/04/2019,QH8,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,0,0,0,0
01/04/2019,QHL,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,0,0,0,0
01/04/2019,QJ2,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,0,0,0,0
01/04/2019,QJG,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,0,0,0,0
01/04/2019,QJK,NHS DEVON INTEGRATED CARE BOARD,0,0,0,0
01/04/2019,QJM,NHS LINCOLNSHIRE INTEGRATED CARE BOARD,0,0,0,0
01/04/2019,QKK,NHS SOUTH EAST LONDON INTEGRATED CARE BOARD,0,0,0,0
01/04/2019,QKS,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,0,0,0,0
01/04/2019,QM7,NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD,0,0,0,0
01/04/2019,QMF,NHS NORTH EAST LONDON INTEGRATED CARE BOARD,0,0,0,0
01/04/2019,QMJ,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,0,0,0,0
01/04/2019,QMM,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,0,0,0,0
01/04/2019,QNC,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,0,0,0,0
01/04/2019,QNQ,NHS FRIMLEY INTEGRATED CARE BOARD,0,0,0,0
01/04/2019,QNX,NHS SUSSEX INTEGRATED CARE BOARD,0,0,0,0
01/04/2019,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",0,0,0,0
01/04/2019,QOP,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,0,0,0,0
01/04/2019,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",0,0,0,0
01/04/2019,QPM,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,0,0,0,0
01/04/2019,QR1,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,0,0,0,0
01/04/2019,QRL,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,0,0,0,0
01/04/2019,QRV,NHS NORTH WEST LONDON INTEGRATED CARE BOARD,0,0,0,0
01/04/2019,QSL,NHS SOMERSET INTEGRATED CARE BOARD,0,0,0,0
01/04/2019,QT1,NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD,0,0,0,0
01/04/2019,QT6,NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD,0,0,0,0
01/04/2019,QU9,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST INTEGRATED CARE BOARD",0,0,0,0
01/04/2019,QUA,NHS BLACK COUNTRY INTEGRATED CARE BOARD,0,0,0,0
01/04/2019,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",0,0,0,0
01/04/2019,QVV,NHS DORSET INTEGRATED CARE BOARD,0,0,0,0
01/04/2019,QWE,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,0,0,0,0
01/04/2019,QWU,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,0,0,0,0
01/04/2019,QXU,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,0,0,0,0
01/04/2019,QYG,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,0,0,0,0
01/04/2019,QHG,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",1,576.05,0,0
01/04/2019,QUE,NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD,1,576.05,0,0
01/04/2019,QWO,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,1,576.05,0,0
01/04/2019,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,2,884.08,0,0
01/04/2019,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",2,864.07,0,0
01/04/2019,QOQ,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,3,1480.13,0,0
01/05/2019,QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,0,0,0,0
01/05/2019,QF7,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,0,0,0,0
01/05/2019,QGH,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,0,0,0,0
01/05/2019,QH8,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,0,0,0,0
01/05/2019,QHL,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,0,0,0,0
01/05/2019,QJ2,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,0,0,0,0
01/05/2019,QJG,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,0,0,0,0
01/05/2019,QJK,NHS DEVON INTEGRATED CARE BOARD,0,0,0,0
01/05/2019,QJM,NHS LINCOLNSHIRE INTEGRATED CARE BOARD,0,0,0,0
01/05/2019,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",0,0,0,0
01/05/2019,QKK,NHS SOUTH EAST LONDON INTEGRATED CARE BOARD,0,0,0,0
01/05/2019,QKS,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,0,0,0,0
01/05/2019,QM7,NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD,0,0,0,0
01/05/2019,QMF,NHS NORTH EAST LONDON INTEGRATED CARE BOARD,0,0,0,0
01/05/2019,QMJ,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,0,0,0,0
01/05/2019,QMM,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,0,0,0,0
01/05/2019,QNQ,NHS FRIMLEY INTEGRATED CARE BOARD,0,0,0,0
01/05/2019,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",0,0,0,0
01/05/2019,QOP,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,0,0,0,0
01/05/2019,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",0,0,0,0
01/05/2019,QPM,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,0,0,0,0
01/05/2019,QR1,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,0,0,0,0
01/05/2019,QRL,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,0,0,0,0
01/05/2019,QRV,NHS NORTH WEST LONDON INTEGRATED CARE BOARD,0,0,0,0
01/05/2019,QSL,NHS SOMERSET INTEGRATED CARE BOARD,0,0,0,0
01/05/2019,QT1,NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD,0,0,0,0
01/05/2019,QT6,NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD,0,0,0,0
01/05/2019,QU9,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST INTEGRATED CARE BOARD",0,0,0,0
01/05/2019,QUA,NHS BLACK COUNTRY INTEGRATED CARE BOARD,0,0,0,0
01/05/2019,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",0,0,0,0
01/05/2019,QVV,NHS DORSET INTEGRATED CARE BOARD,0,0,0,0
01/05/2019,QWE,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,0,0,0,0
01/05/2019,QWU,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,0,0,0,0
01/05/2019,QXU,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,0,0,0,0
01/05/2019,QYG,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,0,0,0,0
01/05/2019,QHG,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",1,575.78,0,0
01/05/2019,QNX,NHS SUSSEX INTEGRATED CARE BOARD,1,575.78,0,0
01/05/2019,QUE,NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD,1,575.78,0,0
01/05/2019,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,2,863.68,0,0
01/05/2019,QWO,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,2,1151.56,0,0
01/05/2019,QNC,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,3,1025.67,0,0
01/05/2019,QOQ,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,4,1482.17,0,0
01/06/2019,QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,0,0,0,0
01/06/2019,QF7,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,0,0,0,0
01/06/2019,QGH,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,0,0,0,0
01/06/2019,QH8,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,0,0,0,0
01/06/2019,QHG,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",0,0,0,0
01/06/2019,QHL,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,0,0,0,0
01/06/2019,QJ2,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,0,0,0,0
01/06/2019,QJG,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,0,0,0,0
01/06/2019,QJK,NHS DEVON INTEGRATED CARE BOARD,0,0,0,0
01/06/2019,QJM,NHS LINCOLNSHIRE INTEGRATED CARE BOARD,0,0,0,0
01/06/2019,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",0,0,0,0
01/06/2019,QKK,NHS SOUTH EAST LONDON INTEGRATED CARE BOARD,0,0,0,0
01/06/2019,QKS,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,0,0,0,0
01/06/2019,QM7,NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD,0,0,0,0
01/06/2019,QMF,NHS NORTH EAST LONDON INTEGRATED CARE BOARD,0,0,0,0
01/06/2019,QMJ,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,0,0,0,0
01/06/2019,QMM,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,0,0,0,0
01/06/2019,QNQ,NHS FRIMLEY INTEGRATED CARE BOARD,0,0,0,0
01/06/2019,QNX,NHS SUSSEX INTEGRATED CARE BOARD,0,0,0,0
01/06/2019,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",0,0,0,0
01/06/2019,QOP,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,0,0,0,0
01/06/2019,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",0,0,0,0
01/06/2019,QPM,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,0,0,0,0
01/06/2019,QR1,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,0,0,0,0
01/06/2019,QRL,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,0,0,0,0
01/06/2019,QRV,NHS NORTH WEST LONDON INTEGRATED CARE BOARD,0,0,0,0
01/06/2019,QSL,NHS SOMERSET INTEGRATED CARE BOARD,0,0,0,0
01/06/2019,QT1,NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD,0,0,0,0
01/06/2019,QT6,NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD,0,0,0,0
01/06/2019,QU9,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST INTEGRATED CARE BOARD",0,0,0,0
01/06/2019,QUA,NHS BLACK COUNTRY INTEGRATED CARE BOARD,0,0,0,0
01/06/2019,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",0,0,0,0
01/06/2019,QVV,NHS DORSET INTEGRATED CARE BOARD,0,0,0,0
01/06/2019,QWE,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,0,0,0,0
01/06/2019,QWU,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,0,0,0,0
01/06/2019,QXU,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,0,0,0,0
01/06/2019,QYG,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,0,0,0,0
01/06/2019,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,1,576.2,0,0
01/06/2019,QNC,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,1,484.43,0,0
01/06/2019,QUE,NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD,1,576.2,0,0
01/06/2019,QWO,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,2,1152.4,0,0
01/06/2019,QOQ,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,3,1114.09,0,0
01/07/2019,QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,0,0,0,0
01/07/2019,QF7,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,0,0,0,0
01/07/2019,QGH,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,0,0,0,0
01/07/2019,QH8,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,0,0,0,0
01/07/2019,QHG,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",0,0,0,0
