date,id,name,y_items,y_actual_cost,x_items,x_actual_cost,,,
01/11/2020,QUE,NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD,11,11050.48,0,0,,,
01/11/2020,QYG,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,1,1004.59,0,0,,,
01/11/2020,QT6,NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD,0,0,0,0,,,
01/11/2020,QWU,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,1,669.73,0,0,,,
01/11/2020,QJ2,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,1,1004.59,0,0,,,
01/11/2020,QJK,NHS DEVON INTEGRATED CARE BOARD,6,4124.88,0,0,,,
01/11/2020,QVV,NHS DORSET INTEGRATED CARE BOARD,0,0,0,0,,,
01/11/2020,QNQ,NHS FRIMLEY INTEGRATED CARE BOARD,0,0,0,0,,,
01/11/2020,QR1,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,2,1674.32,0,0,,,
01/11/2020,QOP,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,0,0,0,0,,,
01/11/2020,QRL,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,2,1339.46,0,0,,,
01/11/2020,QGH,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,1,669.73,0,0,,,
01/11/2020,QM7,NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD,0,0,0,0,,,
01/11/2020,QOQ,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,1,1091.09,0,0,,,
01/11/2020,QKS,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,5,2364.07,0,0,,,
01/11/2020,QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,1,669.73,0,0,,,
01/11/2020,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",18,15951.6,0,0,,,
01/11/2020,QJM,NHS LINCOLNSHIRE INTEGRATED CARE BOARD,4,3100.28,0,0,,,
01/11/2020,QH8,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,1,1004.59,0,0,,,
01/11/2020,QMM,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,1,1024.59,0,0,,,
01/11/2020,QMJ,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,0,0,0,0,,,
01/11/2020,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,3,3013.77,0,0,,,
01/11/2020,QMF,NHS NORTH EAST LONDON INTEGRATED CARE BOARD,3,3683.49,0,0,,,
01/11/2020,QRV,NHS NORTH WEST LONDON INTEGRATED CARE BOARD,0,0,0,0,,,
01/11/2020,QPM,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,11,10548.25,0,0,,,
01/11/2020,QT1,NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD,0,0,0,0,,,
01/11/2020,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",0,0,0,0,,,
01/11/2020,QSL,NHS SOMERSET INTEGRATED CARE BOARD,0,0,0,0,,,
01/11/2020,QKK,NHS SOUTH EAST LONDON INTEGRATED CARE BOARD,3,1339.47,0,0,,,
01/11/2020,QWE,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,0,0,0,0,,,
01/11/2020,QF7,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,1,1004.59,0,0,,,
01/11/2020,QNC,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,0,0,0,0,,,
01/11/2020,QJG,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,10,7741.89,0,0,,,
01/11/2020,QXU,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,2,2009.18,0,0,,,
01/11/2020,QNX,NHS SUSSEX INTEGRATED CARE BOARD,10,9751.04,0,0,,,
01/11/2020,QWO,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,1,1004.59,0,0,,,
01/12/2020,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",0,0,0,0,,,
01/12/2020,QHG,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",1,1004.36,0,0,,,
01/12/2020,QHL,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,0,0,0,0,,,
01/12/2020,QUA,NHS BLACK COUNTRY INTEGRATED CARE BOARD,0,0,0,0,,,
01/12/2020,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",0,0,0,0,,,
01/12/2020,QU9,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST INTEGRATED CARE BOARD",3,4017.44,0,0,,,
01/12/2020,QUE,NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD,9,9374.04,0,0,,,
01/12/2020,QYG,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,1,1004.36,0,0,,,
01/12/2020,QT6,NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD,0,0,0,0,,,
01/12/2020,QWU,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,2,1339.16,0,0,,,
01/12/2020,QJ2,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,1,1004.36,0,0,,,
01/12/2020,QJK,NHS DEVON INTEGRATED CARE BOARD,7,4352.27,0,0,,,
01/12/2020,QVV,NHS DORSET INTEGRATED CARE BOARD,0,0,0,0,,,
01/12/2020,QNQ,NHS FRIMLEY INTEGRATED CARE BOARD,0,0,0,0,,,
01/12/2020,QR1,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,2,1754.93,0,0,,,
01/12/2020,QOP,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,0,0,0,0,,,
01/12/2020,QRL,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,1,669.58,0,0,,,
01/12/2020,QGH,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,1,669.58,0,0,,,
01/12/2020,QM7,NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD,0,0,0,0,,,
01/12/2020,QOQ,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,1,1090.86,0,0,,,
01/12/2020,QKS,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,5,3053.12,0,0,,,
01/12/2020,QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,1,669.58,0,0,,,
01/12/2020,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",16,16577.58,0,0,,,
01/12/2020,QJM,NHS LINCOLNSHIRE INTEGRATED CARE BOARD,4,3367.88,0,0,,,
01/12/2020,QH8,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,0,0,0,0,,,
01/12/2020,QMM,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,2,2008.72,0,0,,,
01/12/2020,QMJ,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,1,669.58,0,0,,,
01/12/2020,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,2,1673.94,0,0,,,
01/12/2020,QMF,NHS NORTH EAST LONDON INTEGRATED CARE BOARD,2,1754.93,0,0,,,
01/12/2020,QRV,NHS NORTH WEST LONDON INTEGRATED CARE BOARD,0,0,0,0,,,
01/12/2020,QPM,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,11,10130.12,0,0,,,
01/12/2020,QT1,NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD,0,0,0,0,,,
01/12/2020,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",0,0,0,0,,,
01/12/2020,QSL,NHS SOMERSET INTEGRATED CARE BOARD,0,0,0,0,,,
01/12/2020,QKK,NHS SOUTH EAST LONDON INTEGRATED CARE BOARD,3,2343.53,0,0,,,
01/12/2020,QWE,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,2,2048.73,0,0,,,
01/12/2020,QF7,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,2,1339.16,0,0,,,
01/12/2020,QNC,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,0,0,0,0,,,
01/12/2020,QJG,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,9,7131.56,0,0,,,
01/12/2020,QXU,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,0,0,0,0,,,
01/12/2020,QNX,NHS SUSSEX INTEGRATED CARE BOARD,9,9165.77,0,0,,,
01/12/2020,QWO,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,1,1004.36,0,0,,,
01/01/2021,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",0,0,0,0,,,
01/01/2021,QHG,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",1,1005.22,0,0,,,
01/01/2021,QHL,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,0,0,0,0,,,
01/01/2021,QUA,NHS BLACK COUNTRY INTEGRATED CARE BOARD,0,0,0,0,,,
01/01/2021,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",0,0,0,0,,,
01/01/2021,QU9,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST INTEGRATED CARE BOARD",1,1005.22,0,0,,,
01/01/2021,QUE,NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD,8,8041.77,0,0,,,
01/01/2021,QYG,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,1,1005.22,0,0,,,
01/01/2021,QT6,NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD,0,0,0,0,,,
01/01/2021,QWU,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,1,670.15,0,0,,,
01/01/2021,QJ2,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,1,1005.22,0,0,,,
01/01/2021,QJK,NHS DEVON INTEGRATED CARE BOARD,6,4107.41,0,0,,,
01/01/2021,QVV,NHS DORSET INTEGRATED CARE BOARD,0,0,0,0,,,
01/01/2021,QNQ,NHS FRIMLEY INTEGRATED CARE BOARD,0,0,0,0,,,
01/01/2021,QR1,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,1,1005.22,0,0,,,
01/01/2021,QOP,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,0,0,0,0,,,
01/01/2021,QRL,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,1,670.15,0,0,,,
01/01/2021,QGH,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,0,0,0,0,,,
01/01/2021,QM7,NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD,0,0,0,0,,,
01/01/2021,QOQ,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,1,1091.72,0,0,,,
01/01/2021,QKS,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,3,1695.38,0,0,,,
01/01/2021,QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,1,670.15,0,0,,,
01/01/2021,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",13,11519.03,0,0,,,
01/01/2021,QJM,NHS LINCOLNSHIRE INTEGRATED CARE BOARD,5,4020.89,0,0,,,
01/01/2021,QH8,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,1,1005.22,0,0,,,
01/01/2021,QMM,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,2,2030.44,0,0,,,
01/01/2021,QMJ,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,1,670.15,0,0,,,
01/01/2021,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,2,2010.44,0,0,,,
01/01/2021,QMF,NHS NORTH EAST LONDON INTEGRATED CARE BOARD,3,3685.8,0,0,,,
01/01/2021,QRV,NHS NORTH WEST LONDON INTEGRATED CARE BOARD,0,0,0,0,,,
01/01/2021,QPM,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,12,11560.01,0,0,,,
01/01/2021,QT1,NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD,0,0,0,0,,,
01/01/2021,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",0,0,0,0,,,
01/01/2021,QSL,NHS SOMERSET INTEGRATED CARE BOARD,0,0,0,0,,,
01/01/2021,QKK,NHS SOUTH EAST LONDON INTEGRATED CARE BOARD,6,4040.91,0,0,,,
01/01/2021,QWE,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,0,0,0,0,,,
01/01/2021,QF7,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,1,1005.22,0,0,,,
01/01/2021,QNC,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,0,0,0,0,,,
01/01/2021,QJG,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,9,7746.7,0,0,,,
01/01/2021,QXU,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,1,1005.22,0,0,,,
01/01/2021,QNX,NHS SUSSEX INTEGRATED CARE BOARD,9,7203.08,0,0,,,
01/01/2021,QWO,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,2,2010.44,0,0,,,
01/02/2021,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",0,0,0,0,,,
01/02/2021,QHG,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",1,1005.94,0,0,,,
01/02/2021,QHL,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,0,0,0,0,,,
01/02/2021,QUA,NHS BLACK COUNTRY INTEGRATED CARE BOARD,0,0,0,0,,,
01/02/2021,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",0,0,0,0,,,
01/02/2021,QU9,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST INTEGRATED CARE BOARD",4,5029.67,0,0,,,
01/02/2021,QUE,NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD,11,10059.36,0,0,,,
01/02/2021,QYG,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,1,1005.94,0,0,,,
01/02/2021,QT6,NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD,0,0,0,0,,,
01/02/2021,QWU,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,1,670.63,0,0,,,
01/02/2021,QJ2,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,1,1005.94,0,0,,,
01/02/2021,QJK,NHS DEVON INTEGRATED CARE BOARD,8,6142.16,0,0,,,
01/02/2021,QVV,NHS DORSET INTEGRATED CARE BOARD,0,0,0,0,,,
01/02/2021,QNQ,NHS FRIMLEY INTEGRATED CARE BOARD,0,0,0,0,,,
01/02/2021,QR1,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,2,1757.56,0,0,,,
01/02/2021,QOP,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,0,0,0,0,,,
01/02/2021,QRL,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,2,1341.26,0,0,,,
01/02/2021,QGH,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,0,0,0,0,,,
01/02/2021,QM7,NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD,0,0,0,0,,,
01/02/2021,QOQ,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,1,1092.44,0,0,,,
01/02/2021,QKS,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,4,2011.9,0,0,,,
01/02/2021,QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,1,670.63,0,0,,,
01/02/2021,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",15,13519.03,0,0,,,
01/02/2021,QJM,NHS LINCOLNSHIRE INTEGRATED CARE BOARD,4,3104.33,0,0,,,
01/02/2021,QH8,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,2,2011.87,0,0,,,
01/02/2021,QMM,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,2,2011.88,0,0,,,
01/02/2021,QMJ,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,1,670.63,0,0,,,
01/02/2021,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,3,2682.5,0,0,,,
01/02/2021,QMF,NHS NORTH EAST LONDON INTEGRATED CARE BOARD,2,1676.57,0,0,,,
01/02/2021,QRV,NHS NORTH WEST LONDON INTEGRATED CARE BOARD,0,0,0,0,,,
01/02/2021,QPM,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,11,9891.56,0,0,,,
01/02/2021,QT1,NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD,0,0,0,0,,,
01/02/2021,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",0,0,0,0,,,
01/02/2021,QSL,NHS SOMERSET INTEGRATED CARE BOARD,0,0,0,0,,,
01/02/2021,QKK,NHS SOUTH EAST LONDON INTEGRATED CARE BOARD,5,2347.22,0,0,,,
01/02/2021,QWE,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,0,0,0,0,,,
01/02/2021,QF7,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,1,1005.94,0,0,,,
01/02/2021,QNC,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,0,0,0,0,,,
01/02/2021,QJG,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,8,6726.27,0,0,,,
01/02/2021,QXU,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,1,1005.94,0,0,,,
01/02/2021,QNX,NHS SUSSEX INTEGRATED CARE BOARD,8,7041.58,0,0,,,
01/02/2021,QWO,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,2,2011.88,0,0,,,
01/03/2021,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",0,0,0,0,,,
01/03/2021,QHG,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",1,1004.98,0,0,,,
01/03/2021,QHL,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,0,0,0,0,,,
01/03/2021,QUA,NHS BLACK COUNTRY INTEGRATED CARE BOARD,0,0,0,0,,,
01/03/2021,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",0,0,0,0,,,
01/03/2021,QU9,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST INTEGRATED CARE BOARD",2,2009.96,0,0,,,
01/03/2021,QUE,NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD,9,8374.8,0,0,,,
01/03/2021,QYG,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,1,1004.98,0,0,,,
01/03/2021,QT6,NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD,0,0,0,0,,,
01/03/2021,QWU,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,1,669.99,0,0,,,
01/03/2021,QJ2,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,1,1004.98,0,0,,,
01/03/2021,QJK,NHS DEVON INTEGRATED CARE BOARD,4,3369.94,0,0,,,
01/03/2021,QVV,NHS DORSET INTEGRATED CARE BOARD,0,0,0,0,,,
01/03/2021,QNQ,NHS FRIMLEY INTEGRATED CARE BOARD,0,0,0,0,,,
01/03/2021,QR1,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,2,1755.96,0,0,,,
01/03/2021,QOP,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,0,0,0,0,,,
01/03/2021,QRL,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,1,669.99,0,0,,,
01/03/2021,QGH,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,1,669.99,0,0,,,
01/03/2021,QM7,NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD,0,0,0,0,,,
01/03/2021,QOQ,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,2,2182.95,0,0,,,
01/03/2021,QKS,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,4,2739.95,0,0,,,
01/03/2021,QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,1,669.99,0,0,,,
01/03/2021,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",20,17506.15,0,0,,,
01/03/2021,QJM,NHS LINCOLNSHIRE INTEGRATED CARE BOARD,5,4106.43,0,0,,,
01/03/2021,QH8,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,1,1004.98,0,0,,,
01/03/2021,QMM,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,1,1004.98,0,0,,,
01/03/2021,QMJ,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,2,1004.99,0,0,,,
01/03/2021,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,2,2009.95,0,0,,,
01/03/2021,QMF,NHS NORTH EAST LONDON INTEGRATED CARE BOARD,3,3684.91,0,0,,,
01/03/2021,QRV,NHS NORTH WEST LONDON INTEGRATED CARE BOARD,0,0,0,0,,,
01/03/2021,QPM,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,10,9628.28,0,0,,,
01/03/2021,QT1,NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD,0,0,0,0,,,
01/03/2021,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",0,0,0,0,,,
01/03/2021,QSL,NHS SOMERSET INTEGRATED CARE BOARD,0,0,0,0,,,
01/03/2021,QKK,NHS SOUTH EAST LONDON INTEGRATED CARE BOARD,7,5024.91,0,0,,,
01/03/2021,QWE,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,0,0,0,0,,,
01/03/2021,QF7,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,1,1004.98,0,0,,,
01/03/2021,QNC,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,0,0,0,0,,,
01/03/2021,QJG,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,11,9125.8,0,0,,,
01/03/2021,QXU,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,0,0,0,0,,,
01/03/2021,QNX,NHS SUSSEX INTEGRATED CARE BOARD,7,5781.39,0,0,,,
01/03/2021,QWO,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,1,1004.98,0,0,,,
01/04/2021,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",0,0,0,0,,,
01/04/2021,QHG,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",1,1005.94,0,0,,,
01/04/2021,QHL,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,0,0,0,0,,,
01/04/2021,QUA,NHS BLACK COUNTRY INTEGRATED CARE BOARD,0,0,0,0,,,
01/04/2021,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",0,0,0,0,,,
01/04/2021,QU9,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST INTEGRATED CARE BOARD",3,4023.75,0,0,,,
01/04/2021,QUE,NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD,11,10059.42,0,0,,,
01/04/2021,QYG,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,1,1092.44,0,0,,,
01/04/2021,QT6,NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD,0,0,0,0,,,
01/04/2021,QWU,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,1,670.63,0,0,,,
01/04/2021,QJ2,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,1,1005.94,0,0,,,
01/04/2021,QJK,NHS DEVON INTEGRATED CARE BOARD,6,5365.02,0,0,,,
01/04/2021,QVV,NHS DORSET INTEGRATED CARE BOARD,0,0,0,0,,,
01/04/2021,QNQ,NHS FRIMLEY INTEGRATED CARE BOARD,0,0,0,0,,,
01/04/2021,QR1,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,2,1757.56,0,0,,,
01/04/2021,QOP,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,0,0,0,0,,,
01/04/2021,QRL,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,2,1422.26,0,0,,,
01/04/2021,QGH,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,0,0,0,0,,,
01/04/2021,QM7,NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD,0,0,0,0,,,
01/04/2021,QOQ,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,1,1092.44,0,0,,,
01/04/2021,QKS,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,4,2682.54,0,0,,,
01/04/2021,QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,1,670.63,0,0,,,
01/04/2021,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",18,16776.4,0,0,,,
01/04/2021,QJM,NHS LINCOLNSHIRE INTEGRATED CARE BOARD,5,4023.78,0,0,,,
01/04/2021,QH8,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,1,1005.94,0,0,,,
01/04/2021,QMM,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,1,1005.94,0,0,,,
01/04/2021,QMJ,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,2,1005.95,0,0,,,
01/04/2021,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,3,2682.52,0,0,,,
01/04/2021,QMF,NHS NORTH EAST LONDON INTEGRATED CARE BOARD,2,1676.57,0,0,,,
01/04/2021,QRV,NHS NORTH WEST LONDON INTEGRATED CARE BOARD,0,0,0,0,,,
01/04/2021,QPM,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,11,10562.23,0,0,,,
01/04/2021,QT1,NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD,0,0,0,0,,,
