"AREA_TEAM_CODE","BNF_CHEMICAL_SUBSTANCE","bnf_code","bnf_presentation","comm_region_code","comm_region_name","ddd","df_descr","df_ind_cd","form_cd","form_descr","ICB_CODE","ICB_NAME","ITEMS","NIC","PRACTICE_CODE","stp_code","stp_name","strnt_dnmtr_descr","strnt_dnmtr_val","strnt_nmrtr_uom","strnt_nmrtr_val","total_quantity","udfs","udfs_descr","unit_dose_descr","vmp_product_name","vmp_snomed_code","volume_ddd","volume_mg_strength","volume_singles","vtmid","vtmnm","year_month"
"Q59","0404000W0","0404000W0AAABAB","Pitolisant 4.5mg tablets","Y60","Midlands",18,"Discrete",1,"385055001","Tablet","QK1","NHS Leicester, Leicestershire and Rutland Integrated Care Board",1,620,"C82046","QK1","Leicester, Leicestershire and Rutland",NA,NA,"mg",4.5,60,1,"tablet","tablet","Pitolisant 4.5mg tablets","33470611000001100",15,270,60,"33474111000001100","Pitolisant","2019-07-01"
"Q60","0404000W0","0404000W0AAAAAA","Pitolisant 18mg tablets","Y60","Midlands",18,"Discrete",1,"385055001","Tablet","QNC","NHS Staffordshire and Stoke-on-Trent Integrated Care Board",1,434,"M83073","QNC","Staffordshire and Stoke on Trent",NA,NA,"mg",18,42,1,"tablet","tablet","Pitolisant 18mg tablets","33470511000001100",42,756,42,"33474111000001100","Pitolisant","2019-07-01"
"Q68","0404000W0","0404000W0AAAAAA","Pitolisant 18mg tablets","Y59","South East",18,"Discrete",1,"385055001","Tablet","QNX","NHS Sussex Integrated Care Board",1,620,"H82100","QNX","Sussex and East Surrey Health and Care Partnership",NA,NA,"mg",18,60,1,"tablet","tablet","Pitolisant 18mg tablets","33470511000001100",60,1080,60,"33474111000001100","Pitolisant","2019-07-01"
"Q50","0404000W0","0404000W0AAAAAA","Pitolisant 18mg tablets","Y63","North East and Yorkshire",18,"Discrete",1,"385055001","Tablet","QOQ","NHS Humber and North Yorkshire Integrated Care Board",1,310,"B81016","QOQ","Humber, Coast and Vale",NA,NA,"mg",18,30,1,"tablet","tablet","Pitolisant 18mg tablets","33470511000001100",30,540,30,"33474111000001100","Pitolisant","2019-07-01"
"Q50","0404000W0","0404000W0AAAAAA","Pitolisant 18mg tablets","Y63","North East and Yorkshire",18,"Discrete",1,"385055001","Tablet","QOQ","NHS Humber and North Yorkshire Integrated Care Board",1,310,"B82104","QOQ","Humber, Coast and Vale",NA,NA,"mg",18,30,1,"tablet","tablet","Pitolisant 18mg tablets","33470511000001100",30,540,30,"33474111000001100","Pitolisant","2019-07-01"
"Q50","0404000W0","0404000W0AAAAAA","Pitolisant 18mg tablets","Y63","North East and Yorkshire",18,"Discrete",1,"385055001","Tablet","QOQ","NHS Humber and North Yorkshire Integrated Care Board",1,620,"B82022","QOQ","Humber, Coast and Vale",NA,NA,"mg",18,60,1,"tablet","tablet","Pitolisant 18mg tablets","33470511000001100",60,1080,60,"33474111000001100","Pitolisant","2019-07-01"
"Q50","0404000W0","0404000W0AAAAAA","Pitolisant 18mg tablets","Y63","North East and Yorkshire",18,"Discrete",1,"385055001","Tablet","QOQ","NHS Humber and North Yorkshire Integrated Care Board",2,1157.34,"B82014","QOQ","Humber, Coast and Vale",NA,NA,"mg",18,112,1,"tablet","tablet","Pitolisant 18mg tablets","33470511000001100",112,2016,112,"33474111000001100","Pitolisant","2019-07-01"
"Q56","0404000W0","0404000W0AAAAAA","Pitolisant 18mg tablets","Y61","East of England",18,"Discrete",1,"385055001","Tablet","QUE","NHS Cambridgeshire and Peterborough Integrated Care Board",2,1240,"D81043","QUE","Cambridgeshire and Peterborough",NA,NA,"mg",18,120,1,"tablet","tablet","Pitolisant 18mg tablets","33470511000001100",120,2160,120,"33474111000001100","Pitolisant","2019-07-01"
"Q45","0404000W0","0404000W0AAAAAA","Pitolisant 18mg tablets","Y63","North East and Yorkshire",18,"Discrete",1,"385055001","Tablet","QHM","NHS North East and North Cumbria Integrated Care Board",2,1157.34,"A81063","QHM","Cumbria and North East",NA,NA,"mg",18,112,1,"tablet","tablet","Pitolisant 18mg tablets","33470511000001100",112,2016,112,"33474111000001100","Pitolisant","2019-08-01"
"Q49","0404000W0","0404000W0AAAAAA","Pitolisant 18mg tablets","Y63","North East and Yorkshire",18,"Discrete",1,"385055001","Tablet","QHM","NHS North East and North Cumbria Integrated Care Board",2,620,"A82006","QHM","Cumbria and North East",NA,NA,"mg",18,60,1,"tablet","tablet","Pitolisant 18mg tablets","33470511000001100",60,1080,60,"33474111000001100","Pitolisant","2019-08-01"
"Q49","0404000W0","0404000W0AAAAAA","Pitolisant 18mg tablets","Y63","North East and Yorkshire",18,"Discrete",1,"385055001","Tablet","QHM","NHS North East and North Cumbria Integrated Care Board",1,620,"A88009","QHM","Cumbria and North East",NA,NA,"mg",18,60,1,"tablet","tablet","Pitolisant 18mg tablets","33470511000001100",60,1080,60,"33474111000001100","Pitolisant","2019-08-01"
"Q59","0404000W0","0404000W0AAAAAA","Pitolisant 18mg tablets","Y60","Midlands",18,"Discrete",1,"385055001","Tablet","QK1","NHS Leicester, Leicestershire and Rutland Integrated Care Board",1,310,"C82649","QK1","Leicester, Leicestershire and Rutland",NA,NA,"mg",18,30,1,"tablet","tablet","Pitolisant 18mg tablets","33470511000001100",30,540,30,"33474111000001100","Pitolisant","2019-08-01"
"Q59","0404000W0","0404000W0BBAAAA","Pitolisant 18mg tablets","Y60","Midlands",18,"Discrete",1,"385055001","Tablet","QK1","NHS Leicester, Leicestershire and Rutland Integrated Care Board",1,144.67,"C82059","QK1","Leicester, Leicestershire and Rutland",NA,NA,"mg",18,14,1,"tablet","tablet","Pitolisant 18mg tablets","33470511000001100",14,252,14,"33474111000001100","Pitolisant","2019-08-01"
"Q59","0404000W0","0404000W0AAAAAA","Pitolisant 18mg tablets","Y60","Midlands",18,"Discrete",1,"385055001","Tablet","QK1","NHS Leicester, Leicestershire and Rutland Integrated Care Board",2,1240,"C82046","QK1","Leicester, Leicestershire and Rutland",NA,NA,"mg",18,120,1,"tablet","tablet","Pitolisant 18mg tablets","33470511000001100",120,2160,120,"33474111000001100","Pitolisant","2019-08-01"
"Q50","0404000W0","0404000W0AAAAAA","Pitolisant 18mg tablets","Y63","North East and Yorkshire",18,"Discrete",1,"385055001","Tablet","QOQ","NHS Humber and North Yorkshire Integrated Care Board",1,310,"B81016","QOQ","Humber, Coast and Vale",NA,NA,"mg",18,30,1,"tablet","tablet","Pitolisant 18mg tablets","33470511000001100",30,540,30,"33474111000001100","Pitolisant","2019-08-01"
"Q50","0404000W0","0404000W0AAAAAA","Pitolisant 18mg tablets","Y63","North East and Yorkshire",18,"Discrete",1,"385055001","Tablet","QOQ","NHS Humber and North Yorkshire Integrated Care Board",1,310,"B82104","QOQ","Humber, Coast and Vale",NA,NA,"mg",18,30,1,"tablet","tablet","Pitolisant 18mg tablets","33470511000001100",30,540,30,"33474111000001100","Pitolisant","2019-08-01"
"Q50","0404000W0","0404000W0AAAAAA","Pitolisant 18mg tablets","Y63","North East and Yorkshire",18,"Discrete",1,"385055001","Tablet","QOQ","NHS Humber and North Yorkshire Integrated Care Board",1,620,"B82022","QOQ","Humber, Coast and Vale",NA,NA,"mg",18,60,1,"tablet","tablet","Pitolisant 18mg tablets","33470511000001100",60,1080,60,"33474111000001100","Pitolisant","2019-08-01"
"Q50","0404000W0","0404000W0AAAAAA","Pitolisant 18mg tablets","Y63","North East and Yorkshire",18,"Discrete",1,"385055001","Tablet","QOQ","NHS Humber and North Yorkshire Integrated Care Board",1,578.67,"B82014","QOQ","Humber, Coast and Vale",NA,NA,"mg",18,56,1,"tablet","tablet","Pitolisant 18mg tablets","33470511000001100",56,1008,56,"33474111000001100","Pitolisant","2019-08-01"
"Q62","0404000W0","0404000W0AAAAAA","Pitolisant 18mg tablets","Y56","London",18,"Discrete",1,"385055001","Tablet","QRV","NHS North West London Integrated Care Board",1,310,"E85055","QRV","North West London Health and Care Partnership",NA,NA,"mg",18,30,1,"tablet","tablet","Pitolisant 18mg tablets","33470511000001100",30,540,30,"33474111000001100","Pitolisant","2019-08-01"
"Q56","0404000W0","0404000W0AAAAAA","Pitolisant 18mg tablets","Y61","East of England",18,"Discrete",1,"385055001","Tablet","QUE","NHS Cambridgeshire and Peterborough Integrated Care Board",1,310,"D81050","QUE","Cambridgeshire and Peterborough",NA,NA,"mg",18,30,1,"tablet","tablet","Pitolisant 18mg tablets","33470511000001100",30,540,30,"33474111000001100","Pitolisant","2019-08-01"
"Q52","0404000W0","0404000W0AAAAAA","Pitolisant 18mg tablets","Y63","North East and Yorkshire",18,"Discrete",1,"385055001","Tablet","QWO","NHS West Yorkshire Integrated Care Board",1,620,"B84008","QWO","West Yorkshire and Harrogate (Health and Care Partnership)",NA,NA,"mg",18,60,1,"tablet","tablet","Pitolisant 18mg tablets","33470511000001100",60,1080,60,"33474111000001100","Pitolisant","2019-08-01"
"Q53","0404000W0","0404000W0AAAAAA","Pitolisant 18mg tablets","Y60","Midlands",18,"Discrete",1,"385055001","Tablet","QWU","NHS Coventry and Warwickshire Integrated Care Board",1,310,"M84010","QWU","Coventry and Warwickshire",NA,NA,"mg",18,30,1,"tablet","tablet","Pitolisant 18mg tablets","33470511000001100",30,540,30,"33474111000001100","Pitolisant","2019-08-01"
"Q53","0404000W0","0404000W0AAABAB","Pitolisant 4.5mg tablets","Y60","Midlands",18,"Discrete",1,"385055001","Tablet","QWU","NHS Coventry and Warwickshire Integrated Care Board",1,144.67,"M84010","QWU","Coventry and Warwickshire",NA,NA,"mg",4.5,14,1,"tablet","tablet","Pitolisant 4.5mg tablets","33470611000001100",3.5,63,14,"33474111000001100","Pitolisant","2019-08-01"
"Q45","0404000W0","0404000W0AAAAAA","Pitolisant 18mg tablets","Y63","North East and Yorkshire",18,"Discrete",1,"385055001","Tablet","QHM","NHS North East and North Cumbria Integrated Care Board",1,578.67,"A81063","QHM","Cumbria and North East",NA,NA,"mg",18,56,1,"tablet","tablet","Pitolisant 18mg tablets","33470511000001100",56,1008,56,"33474111000001100","Pitolisant","2019-09-01"
"Q49","0404000W0","0404000W0AAAAAA","Pitolisant 18mg tablets","Y63","North East and Yorkshire",18,"Discrete",1,"385055001","Tablet","QHM","NHS North East and North Cumbria Integrated Care Board",1,310,"A82006","QHM","Cumbria and North East",NA,NA,"mg",18,30,1,"tablet","tablet","Pitolisant 18mg tablets","33470511000001100",30,540,30,"33474111000001100","Pitolisant","2019-09-01"
"Q49","0404000W0","0404000W0AAAAAA","Pitolisant 18mg tablets","Y63","North East and Yorkshire",18,"Discrete",1,"385055001","Tablet","QHM","NHS North East and North Cumbria Integrated Care Board",1,620,"A88009","QHM","Cumbria and North East",NA,NA,"mg",18,60,1,"tablet","tablet","Pitolisant 18mg tablets","33470511000001100",60,1080,60,"33474111000001100","Pitolisant","2019-09-01"
"Q59","0404000W0","0404000W0BBAAAA","Pitolisant 18mg tablets","Y60","Midlands",18,"Discrete",1,"385055001","Tablet","QK1","NHS Leicester, Leicestershire and Rutland Integrated Care Board",2,578.66,"C82059","QK1","Leicester, Leicestershire and Rutland",NA,NA,"mg",18,56,1,"tablet","tablet","Pitolisant 18mg tablets","33470511000001100",56,1008,56,"33474111000001100","Pitolisant","2019-09-01"
"Q59","0404000W0","0404000W0AAAAAA","Pitolisant 18mg tablets","Y60","Midlands",18,"Discrete",1,"385055001","Tablet","QK1","NHS Leicester, Leicestershire and Rutland Integrated Care Board",2,1240,"C82046","QK1","Leicester, Leicestershire and Rutland",NA,NA,"mg",18,120,1,"tablet","tablet","Pitolisant 18mg tablets","33470511000001100",120,2160,120,"33474111000001100","Pitolisant","2019-09-01"
"Q59","0404000W0","0404000W0AAAAAA","Pitolisant 18mg tablets","Y60","Midlands",18,"Discrete",1,"385055001","Tablet","QK1","NHS Leicester, Leicestershire and Rutland Integrated Care Board",1,310,"C82046","QK1","Leicester, Leicestershire and Rutland",NA,NA,"mg",18,30,1,"tablet","tablet","Pitolisant 18mg tablets","33470511000001100",30,540,30,"33474111000001100","Pitolisant","2019-09-01"
"Q60","0404000W0","0404000W0AAAAAA","Pitolisant 18mg tablets","Y60","Midlands",18,"Discrete",1,"385055001","Tablet","QNC","NHS Staffordshire and Stoke-on-Trent Integrated Care Board",1,434,"M83073","QNC","Staffordshire and Stoke on Trent",NA,NA,"mg",18,42,1,"tablet","tablet","Pitolisant 18mg tablets","33470511000001100",42,756,42,"33474111000001100","Pitolisant","2019-09-01"
"Q68","0404000W0","0404000W0AAAAAA","Pitolisant 18mg tablets","Y59","South East",18,"Discrete",1,"385055001","Tablet","QNX","NHS Sussex Integrated Care Board",1,620,"H82100","QNX","Sussex and East Surrey Health and Care Partnership",NA,NA,"mg",18,60,1,"tablet","tablet","Pitolisant 18mg tablets","33470511000001100",60,1080,60,"33474111000001100","Pitolisant","2019-09-01"
"Q50","0404000W0","0404000W0AAAAAA","Pitolisant 18mg tablets","Y63","North East and Yorkshire",18,"Discrete",1,"385055001","Tablet","QOQ","NHS Humber and North Yorkshire Integrated Care Board",1,578.67,"B82014","QOQ","Humber, Coast and Vale",NA,NA,"mg",18,56,1,"tablet","tablet","Pitolisant 18mg tablets","33470511000001100",56,1008,56,"33474111000001100","Pitolisant","2019-09-01"
"Q50","0404000W0","0404000W0AAAAAA","Pitolisant 18mg tablets","Y63","North East and Yorkshire",18,"Discrete",1,"385055001","Tablet","QOQ","NHS Humber and North Yorkshire Integrated Care Board",1,310,"B82104","QOQ","Humber, Coast and Vale",NA,NA,"mg",18,30,1,"tablet","tablet","Pitolisant 18mg tablets","33470511000001100",30,540,30,"33474111000001100","Pitolisant","2019-09-01"
"Q58","0404000W0","0404000W0AAABAB","Pitolisant 4.5mg tablets","Y60","Midlands",18,"Discrete",1,"385055001","Tablet","QPM","NHS Northamptonshire Integrated Care Board",2,1157.34,"K83014","QPM","Northamptonshire",NA,NA,"mg",4.5,112,1,"tablet","tablet","Pitolisant 4.5mg tablets","33470611000001100",28,504,112,"33474111000001100","Pitolisant","2019-09-01"
"Q56","0404000W0","0404000W0AAAAAA","Pitolisant 18mg tablets","Y61","East of England",18,"Discrete",1,"385055001","Tablet","QUE","NHS Cambridgeshire and Peterborough Integrated Care Board",2,1240,"D81043","QUE","Cambridgeshire and Peterborough",NA,NA,"mg",18,120,1,"tablet","tablet","Pitolisant 18mg tablets","33470511000001100",120,2160,120,"33474111000001100","Pitolisant","2019-09-01"
"Q56","0404000W0","0404000W0AAAAAA","Pitolisant 18mg tablets","Y61","East of England",18,"Discrete",1,"385055001","Tablet","QUE","NHS Cambridgeshire and Peterborough Integrated Care Board",1,310,"D81050","QUE","Cambridgeshire and Peterborough",NA,NA,"mg",18,30,1,"tablet","tablet","Pitolisant 18mg tablets","33470511000001100",30,540,30,"33474111000001100","Pitolisant","2019-09-01"
"Q52","0404000W0","0404000W0AAAAAA","Pitolisant 18mg tablets","Y63","North East and Yorkshire",18,"Discrete",1,"385055001","Tablet","QWO","NHS West Yorkshire Integrated Care Board",1,620,"B84008","QWO","West Yorkshire and Harrogate (Health and Care Partnership)",NA,NA,"mg",18,60,1,"tablet","tablet","Pitolisant 18mg tablets","33470511000001100",60,1080,60,"33474111000001100","Pitolisant","2019-09-01"
"Q53","0404000W0","0404000W0AAAAAA","Pitolisant 18mg tablets","Y60","Midlands",18,"Discrete",1,"385055001","Tablet","QWU","NHS Coventry and Warwickshire Integrated Care Board",1,310,"M84010","QWU","Coventry and Warwickshire",NA,NA,"mg",18,30,1,"tablet","tablet","Pitolisant 18mg tablets","33470511000001100",30,540,30,"33474111000001100","Pitolisant","2019-09-01"
"Q57","0404000W0","0404000W0AAAAAA","Pitolisant 18mg tablets","Y61","East of England",18,"Discrete",1,"385055001","Tablet","QH8","NHS Mid and South Essex Integrated Care Board",1,620,"Y00999","QH8","Mid and South Essex",NA,NA,"mg",18,60,1,"tablet","tablet","Pitolisant 18mg tablets","33470511000001100",60,1080,60,"33474111000001100","Pitolisant","2019-10-01"
"Q49","0404000W0","0404000W0AAAAAA","Pitolisant 18mg tablets","Y63","North East and Yorkshire",18,"Discrete",1,"385055001","Tablet","QHM","NHS North East and North Cumbria Integrated Care Board",1,620,"A88009","QHM","Cumbria and North East",NA,NA,"mg",18,60,1,"tablet","tablet","Pitolisant 18mg tablets","33470511000001100",60,1080,60,"33474111000001100","Pitolisant","2019-10-01"
"Q45","0404000W0","0404000W0AAAAAA","Pitolisant 18mg tablets","Y63","North East and Yorkshire",18,"Discrete",1,"385055001","Tablet","QHM","NHS North East and North Cumbria Integrated Care Board",1,310,"A83024","QHM","Cumbria and North East",NA,NA,"mg",18,30,1,"tablet","tablet","Pitolisant 18mg tablets","33470511000001100",30,540,30,"33474111000001100","Pitolisant","2019-10-01"
"Q59","0404000W0","0404000W0AAAAAA","Pitolisant 18mg tablets","Y60","Midlands",18,"Discrete",1,"385055001","Tablet","QK1","NHS Leicester, Leicestershire and Rutland Integrated Care Board",1,310,"C82051","QK1","Leicester, Leicestershire and Rutland",NA,NA,"mg",18,30,1,"tablet","tablet","Pitolisant 18mg tablets","33470511000001100",30,540,30,"33474111000001100","Pitolisant","2019-10-01"
"Q59","0404000W0","0404000W0BBAAAA","Pitolisant 18mg tablets","Y60","Midlands",18,"Discrete",1,"385055001","Tablet","QK1","NHS Leicester, Leicestershire and Rutland Integrated Care Board",1,289.33,"C82059","QK1","Leicester, Leicestershire and Rutland",NA,NA,"mg",18,28,1,"tablet","tablet","Pitolisant 18mg tablets","33470511000001100",28,504,28,"33474111000001100","Pitolisant","2019-10-01"
"Q59","0404000W0","0404000W0AAAAAA","Pitolisant 18mg tablets","Y60","Midlands",18,"Discrete",1,"385055001","Tablet","QK1","NHS Leicester, Leicestershire and Rutland Integrated Care Board",1,620,"C82046","QK1","Leicester, Leicestershire and Rutland",NA,NA,"mg",18,60,1,"tablet","tablet","Pitolisant 18mg tablets","33470511000001100",60,1080,60,"33474111000001100","Pitolisant","2019-10-01"
"Q59","0404000W0","0404000W0AAABAB","Pitolisant 4.5mg tablets","Y60","Midlands",18,"Discrete",1,"385055001","Tablet","QK1","NHS Leicester, Leicestershire and Rutland Integrated Care Board",1,620,"C82038","QK1","Leicester, Leicestershire and Rutland",NA,NA,"mg",4.5,60,1,"tablet","tablet","Pitolisant 4.5mg tablets","33470611000001100",15,270,60,"33474111000001100","Pitolisant","2019-10-01"
"Q60","0404000W0","0404000W0AAAAAA","Pitolisant 18mg tablets","Y60","Midlands",18,"Discrete",1,"385055001","Tablet","QNC","NHS Staffordshire and Stoke-on-Trent Integrated Care Board",1,434,"M83073","QNC","Staffordshire and Stoke on Trent",NA,NA,"mg",18,42,1,"tablet","tablet","Pitolisant 18mg tablets","33470511000001100",42,756,42,"33474111000001100","Pitolisant","2019-10-01"
"Q50","0404000W0","0404000W0AAAAAA","Pitolisant 18mg tablets","Y63","North East and Yorkshire",18,"Discrete",1,"385055001","Tablet","QOQ","NHS Humber and North Yorkshire Integrated Care Board",1,578.67,"B82014","QOQ","Humber, Coast and Vale",NA,NA,"mg",18,56,1,"tablet","tablet","Pitolisant 18mg tablets","33470511000001100",56,1008,56,"33474111000001100","Pitolisant","2019-10-01"
"Q50","0404000W0","0404000W0AAAAAA","Pitolisant 18mg tablets","Y63","North East and Yorkshire",18,"Discrete",1,"385055001","Tablet","QOQ","NHS Humber and North Yorkshire Integrated Care Board",2,620,"B81016","QOQ","Humber, Coast and Vale",NA,NA,"mg",18,60,1,"tablet","tablet","Pitolisant 18mg tablets","33470511000001100",60,1080,60,"33474111000001100","Pitolisant","2019-10-01"
"Q50","0404000W0","0404000W0AAAAAA","Pitolisant 18mg tablets","Y63","North East and Yorkshire",18,"Discrete",1,"385055001","Tablet","QOQ","NHS Humber and North Yorkshire Integrated Care Board",1,310,"B82104","QOQ","Humber, Coast and Vale",NA,NA,"mg",18,30,1,"tablet","tablet","Pitolisant 18mg tablets","33470511000001100",30,540,30,"33474111000001100","Pitolisant","2019-10-01"
